Round,Word_term-based@1,Word_phrase-replaced@1,Word_term-phrase-both@1,LDA_pure_textbook_all_200@1,LDA_textbook_sigir_citation-high_100@1,LDA_textbook_sigir_2009-2015_200@1,LDA_textbook_sigir_2009-2015_100@1,LDA_textbook_sigir_all_150@1,LDA_textbook_sigir_1971-2001_100@1,LDA_textbook_sigir_2002-2008_100@1,LDA_textbook_sigir_all_200@1,LDA_textbook_sigir_1971-2001_200@1,LDA_textbook_sigir_citation-high_200@1,LDA_pure_textbook_two_150@1,LDA_textbook_sigir_all_100@1,LDA_textbook_sigir_citation-medium_200@1,LDA_textbook_sigir_citation-medium_150@1,LDA_textbook_sigir_citation-low_150@1,LDA_textbook_sigir_2002-2008_150@1,LDA_textbook_sigir_citation-high_150@1,LDA_pure_textbook_all_150@1,LDA_textbook_sigir_2009-2015_150@1,LDA_textbook_sigir_2002-2008_200@1,LDA_textbook_sigir_citation-low_100@1,LDA_pure_textbook_two_100@1,LDA_textbook_sigir_citation-medium_100@1,LDA_pure_textbook_all_100@1,LDA_pure_textbook_two_200@1,LDA_textbook_sigir_1971-2001_150@1,LDA_textbook_sigir_citation-low_200@1,Word_term-based@3,Word_phrase-replaced@3,Word_term-phrase-both@3,LDA_pure_textbook_all_200@3,LDA_textbook_sigir_citation-high_100@3,LDA_textbook_sigir_2009-2015_200@3,LDA_textbook_sigir_2009-2015_100@3,LDA_textbook_sigir_all_150@3,LDA_textbook_sigir_1971-2001_100@3,LDA_textbook_sigir_2002-2008_100@3,LDA_textbook_sigir_all_200@3,LDA_textbook_sigir_1971-2001_200@3,LDA_textbook_sigir_citation-high_200@3,LDA_pure_textbook_two_150@3,LDA_textbook_sigir_all_100@3,LDA_textbook_sigir_citation-medium_200@3,LDA_textbook_sigir_citation-medium_150@3,LDA_textbook_sigir_citation-low_150@3,LDA_textbook_sigir_2002-2008_150@3,LDA_textbook_sigir_citation-high_150@3,LDA_pure_textbook_all_150@3,LDA_textbook_sigir_2009-2015_150@3,LDA_textbook_sigir_2002-2008_200@3,LDA_textbook_sigir_citation-low_100@3,LDA_pure_textbook_two_100@3,LDA_textbook_sigir_citation-medium_100@3,LDA_pure_textbook_all_100@3,LDA_pure_textbook_two_200@3,LDA_textbook_sigir_1971-2001_150@3,LDA_textbook_sigir_citation-low_200@3
89,0.5,0.3,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.3,0.5,0.3,0.4,0.3,0.5,0.475,0.4,0.5,0.5,0.3,0.4,0.5,0.497909091486,0.4,0.530227271285,0.597909091486,0.497909091486,0.497909091486,0.55,0.497909091486,0.561002066843,0.561002066843,0.497909091486,0.597909091486,0.497909091486,0.497909091486,0.543320246642,0.561002066843,0.547909091486,0.561002066843,0.623092975357,0.497909091486,0.51,0.461002066843,0.497909091486,0.611002066843,0.497909091486,0.580227271285,0.497909091486,0.561002066843,0.61,0.561002066843
90,0.444444444444,0.444444444444,0.444444444444,0.555555555556,0.555555555556,0.444444444444,0.555555555556,0.555555555556,0.333333333333,0.444444444444,0.555555555556,0.444444444444,0.555555555556,0.333333333333,0.555555555556,0.444444444444,0.444444444444,0.333333333333,0.444444444444,0.444444444444,0.555555555556,0.555555555556,0.444444444444,0.222222222222,0.333333333333,0.444444444444,0.555555555556,0.444444444444,0.444444444444,0.333333333333,0.545962465774,0.510910812798,0.545962465774,0.569444444444,0.458333333333,0.510910812798,0.528436639286,0.510910812798,0.510910812798,0.5,0.528436639286,0.541666666667,0.569444444444,0.545962465774,0.458333333333,0.458333333333,0.5,0.510910812798,0.417325528175,0.458333333333,0.528436639286,0.552577479464,0.510910812798,0.541666666667,0.563488292262,0.5,0.541666666667,0.458333333333,0.417325528175,0.510910812798
91,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.333333333333,0.111111111111,0.111111111111,0.0,0.185185185185,0.111111111111,0.111111111111,0.111111111111,0.333333333333,0.111111111111,0.0,0.0740740740741,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.111111111111,0.185185185185,0.222222222222,0.0,0.333333333333,0.111111111111,0.385910812798,0.274799701687,0.385910812798,0.649111206397,0.333333333333,0.414871703276,0.473539945238,0.385910812798,0.45601411875,0.479939848279,0.434037922883,0.501916044146,0.49034636984,0.385910812798,0.487901920778,0.445498622857,0.45601411875,0.532671898015,0.435153144463,0.47829945516,0.414871703276,0.45601411875,0.436180284157,0.532671898015,0.403436639286,0.555555555556,0.49316987566,0.403436639286,0.545901925396,0.521223304465
92,0.3,0.3,0.3,0.483333333333,0.4,0.2,0.2,0.2,0.3,0.283333333333,0.2,0.3,0.4,0.4,0.2,0.3,0.4,0.4,0.4,0.183333333333,0.383333333333,0.4,0.3,0.4,0.2,0.3,0.5,0.3,0.3,0.3,0.502462054162,0.45578406036,0.533799633578,0.584879211881,0.502462054162,0.414979010843,0.510534331632,0.539369078805,0.452684787031,0.650126143306,0.495373424601,0.615563147255,0.537949343564,0.48164567751,0.575387199169,0.614979010843,0.566792809973,0.577731829262,0.695960008446,0.572702412138,0.543615979854,0.502462054162,0.437949343564,0.568552702152,0.518552702152,0.486055190342,0.684879211881,0.54374152166,0.489591811674,0.58164567751
93,0.3,0.38,0.4,0.263333333333,0.28,0.28,0.38,0.38,0.28,0.48,0.28,0.28,0.38,0.28,0.28,0.38,0.5,0.38,0.18,0.263333333333,0.263333333333,0.3,0.4,0.3,0.3,0.18,0.58,0.28,0.3,0.08,0.422398811655,0.376018753343,0.415610565017,0.548603741412,0.436426941669,0.439591811674,0.432993176395,0.422398811655,0.401582435002,0.534575611397,0.450063250668,0.523501163683,0.422398811655,0.439591811674,0.4391117287,0.502684787031,0.472584988069,0.535677963426,0.523501163683,0.422398811655,0.472584988069,0.497668586754,0.422398811655,0.415610565017,0.401582435002,0.296835129996,0.572584988069,0.460408188326,0.378703540374,0.464675410359
94,0.383333333333,0.363333333333,0.383333333333,0.48,0.363333333333,0.383333333333,0.563333333333,0.463333333333,0.463333333333,0.363333333333,0.63,0.383333333333,0.563333333333,0.383333333333,0.58,0.363333333333,0.383333333333,0.383333333333,0.363333333333,0.483333333333,0.383333333333,0.563333333333,0.483333333333,0.383333333333,0.383333333333,0.746666666667,0.513333333333,0.363333333333,0.583333333333,0.483333333333,0.563092975357,0.5,0.5,0.690485048447,0.5,0.563092975357,0.7,0.531546487679,0.613092975357,0.718852888094,0.531546487679,0.676064801431,0.541311732856,0.513092975357,0.651414070248,0.687855785214,0.647319731518,0.691311732856,0.603277169691,0.70070986762,0.691311732856,0.541311732856,0.576789011902,0.654404708214,0.531546487679,0.743187871689,0.731945863451,0.563092975357,0.641311732856,0.758688267144
95,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.111111111111,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.0,0.222222222222,0.111111111111,0.333333333333,0.333333333333,0.111111111111,0.0,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.416666666667,0.111111111111,0.111111111111,0.333333333333,0.0,0.222222222222,0.0,0.509246442623,0.497021923909,0.489599975733,0.56778007427,0.474074074074,0.509246442623,0.473539945238,0.550254247782,0.485878673973,0.460639731281,0.526772269111,0.475626722683,0.571750842392,0.485878673973,0.437022496269,0.456668963159,0.460639731281,0.509246442623,0.429095500794,0.497676768318,0.470103305952,0.550254247782,0.485878673973,0.581010101651,0.56778007427,0.440993264391,0.516634527842,0.497676768318,0.470103305952,0.509246442623
96,0.283333333333,0.183333333333,0.283333333333,0.2,0.283333333333,0.283333333333,0.383333333333,0.283333333333,0.283333333333,0.183333333333,0.283333333333,0.283333333333,0.183333333333,0.283333333333,0.383333333333,0.283333333333,0.183333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.183333333333,0.283333333333,0.2,0.383333333333,0.2,0.383333333333,0.283333333333,0.6,0.363092975357,0.6,0.526185950714,0.6,0.6,0.6,0.6,0.6,0.463092975357,0.663092975357,0.626185950714,0.526185950714,0.6,0.663092975357,0.589278926071,0.5,0.626185950714,0.626185950714,0.563092975357,0.6,0.526185950714,0.6,0.6,0.6,0.463092975357,0.7,0.563092975357,0.6,0.663092975357
97,0.1,0.1,0.1,0.283333333333,0.3,0.1,0.4,0.2,0.1,0.2,0.3,0.0,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.283333333333,0.2,0.0,0.3,0.1,0.1,0.3,0.1,0.3,0.2,0.485795387495,0.434753068574,0.467132966911,0.597972187238,0.485795387495,0.464979010843,0.550369710682,0.487949343564,0.499111095721,0.563219118663,0.415613782578,0.598896480588,0.487949343564,0.464979010843,0.525387199169,0.564979010843,0.563219118663,0.489405069378,0.52214595916,0.522702412138,0.505918321402,0.500126143306,0.387949343564,0.564979010843,0.501886035486,0.54835753189,0.534879211881,0.556834497017,0.589591811674,0.564979010843
98,0.3,0.1,0.3,0.5,0.3,0.2,0.2,0.2,0.3,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.2,0.3,0.3,0.4,0.4,0.1,0.3,0.1,0.3,0.5,0.2,0.476566381481,0.423235695843,0.472912691295,0.587020820186,0.411002066843,0.456413221999,0.489278926071,0.476566381481,0.539659356838,0.636085665529,0.476566381481,0.57766873351,0.423927844829,0.514575758153,0.476566381481,0.637188017557,0.47766873351,0.540761708867,0.623092975357,0.509899714814,0.526666666667,0.409899714814,0.476566381481,0.653687486853,0.476566381481,0.476566381481,0.547909091486,0.490594511496,0.636018753343,0.539659356838
99,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.0,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.444444444444,0.0,0.747452145208,0.494628639388,0.70883762457,0.588621824471,0.587734322754,0.616415492691,0.674061622621,0.638734318617,0.496907713889,0.285889774735,0.685355645899,0.615617731184,0.285889774735,0.627440295339,0.653866860585,0.261724244577,0.508111996957,0.626822014252,0.735264189815,0.542755749474,0.444444444444,0.527623207506,0.591884571296,0.778207999077,0.504141228835,0.326897579894,0.713832425267,0.621688093386,0.590607208532,0.372835355688
