Round,Word_term-based@1,Word_phrase-replaced@1,Word_term-phrase-both@1,LDA_pure_textbook_all_200_pure@1,LDA_pure_textbook_all_200@1,LDA_textbook_sigir_citation-high_100_pure@1,LDA_textbook_sigir_citation-high_100@1,LDA_textbook_sigir_2009-2015_200_pure@1,LDA_textbook_sigir_2009-2015_200@1,LDA_textbook_sigir_2009-2015_100_pure@1,LDA_textbook_sigir_2009-2015_100@1,LDA_textbook_sigir_all_150_pure@1,LDA_textbook_sigir_all_150@1,LDA_textbook_sigir_1971-2001_100_pure@1,LDA_textbook_sigir_1971-2001_100@1,LDA_textbook_sigir_2002-2008_100_pure@1,LDA_textbook_sigir_2002-2008_100@1,LDA_textbook_sigir_all_200_pure@1,LDA_textbook_sigir_all_200@1,LDA_textbook_sigir_1971-2001_200_pure@1,LDA_textbook_sigir_1971-2001_200@1,LDA_textbook_sigir_citation-high_200_pure@1,LDA_textbook_sigir_citation-high_200@1,LDA_pure_textbook_two_150_pure@1,LDA_pure_textbook_two_150@1,LDA_textbook_sigir_all_100_pure@1,LDA_textbook_sigir_all_100@1,LDA_textbook_sigir_citation-medium_200_pure@1,LDA_textbook_sigir_citation-medium_200@1,LDA_textbook_sigir_citation-medium_150_pure@1,LDA_textbook_sigir_citation-medium_150@1,LDA_textbook_sigir_citation-low_150_pure@1,LDA_textbook_sigir_citation-low_150@1,LDA_textbook_sigir_2002-2008_150_pure@1,LDA_textbook_sigir_2002-2008_150@1,LDA_textbook_sigir_citation-high_150_pure@1,LDA_textbook_sigir_citation-high_150@1,LDA_pure_textbook_all_150_pure@1,LDA_pure_textbook_all_150@1,LDA_textbook_sigir_2009-2015_150_pure@1,LDA_textbook_sigir_2009-2015_150@1,LDA_textbook_sigir_2002-2008_200_pure@1,LDA_textbook_sigir_2002-2008_200@1,LDA_textbook_sigir_citation-low_100_pure@1,LDA_textbook_sigir_citation-low_100@1,LDA_pure_textbook_two_100_pure@1,LDA_pure_textbook_two_100@1,LDA_textbook_sigir_citation-medium_100_pure@1,LDA_textbook_sigir_citation-medium_100@1,LDA_pure_textbook_all_100_pure@1,LDA_pure_textbook_all_100@1,LDA_pure_textbook_two_200_pure@1,LDA_pure_textbook_two_200@1,LDA_textbook_sigir_1971-2001_150_pure@1,LDA_textbook_sigir_1971-2001_150@1,LDA_textbook_sigir_citation-low_200_pure@1,LDA_textbook_sigir_citation-low_200@1,Word_term-based@3,Word_phrase-replaced@3,Word_term-phrase-both@3,LDA_pure_textbook_all_200_pure@3,LDA_pure_textbook_all_200@3,LDA_textbook_sigir_citation-high_100_pure@3,LDA_textbook_sigir_citation-high_100@3,LDA_textbook_sigir_2009-2015_200_pure@3,LDA_textbook_sigir_2009-2015_200@3,LDA_textbook_sigir_2009-2015_100_pure@3,LDA_textbook_sigir_2009-2015_100@3,LDA_textbook_sigir_all_150_pure@3,LDA_textbook_sigir_all_150@3,LDA_textbook_sigir_1971-2001_100_pure@3,LDA_textbook_sigir_1971-2001_100@3,LDA_textbook_sigir_2002-2008_100_pure@3,LDA_textbook_sigir_2002-2008_100@3,LDA_textbook_sigir_all_200_pure@3,LDA_textbook_sigir_all_200@3,LDA_textbook_sigir_1971-2001_200_pure@3,LDA_textbook_sigir_1971-2001_200@3,LDA_textbook_sigir_citation-high_200_pure@3,LDA_textbook_sigir_citation-high_200@3,LDA_pure_textbook_two_150_pure@3,LDA_pure_textbook_two_150@3,LDA_textbook_sigir_all_100_pure@3,LDA_textbook_sigir_all_100@3,LDA_textbook_sigir_citation-medium_200_pure@3,LDA_textbook_sigir_citation-medium_200@3,LDA_textbook_sigir_citation-medium_150_pure@3,LDA_textbook_sigir_citation-medium_150@3,LDA_textbook_sigir_citation-low_150_pure@3,LDA_textbook_sigir_citation-low_150@3,LDA_textbook_sigir_2002-2008_150_pure@3,LDA_textbook_sigir_2002-2008_150@3,LDA_textbook_sigir_citation-high_150_pure@3,LDA_textbook_sigir_citation-high_150@3,LDA_pure_textbook_all_150_pure@3,LDA_pure_textbook_all_150@3,LDA_textbook_sigir_2009-2015_150_pure@3,LDA_textbook_sigir_2009-2015_150@3,LDA_textbook_sigir_2002-2008_200_pure@3,LDA_textbook_sigir_2002-2008_200@3,LDA_textbook_sigir_citation-low_100_pure@3,LDA_textbook_sigir_citation-low_100@3,LDA_pure_textbook_two_100_pure@3,LDA_pure_textbook_two_100@3,LDA_textbook_sigir_citation-medium_100_pure@3,LDA_textbook_sigir_citation-medium_100@3,LDA_pure_textbook_all_100_pure@3,LDA_pure_textbook_all_100@3,LDA_pure_textbook_two_200_pure@3,LDA_pure_textbook_two_200@3,LDA_textbook_sigir_1971-2001_150_pure@3,LDA_textbook_sigir_1971-2001_150@3,LDA_textbook_sigir_citation-low_200_pure@3,LDA_textbook_sigir_citation-low_200@3
902,0.2,0.3,0.2,0.283333333333,0.283333333333,0.3,0.3,0.3,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.15,0.3,0.3,0.4,0.3,0.483333333333,0.3,0.1,0.3,0.15,0.2,0.383333333333,0.383333333333,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.35,0.2,0.2,0.3,0.3,0.3,0.2,0.560408188326,0.4,0.539591811674,0.396086151752,0.535677963426,0.4,0.560408188326,0.3,0.602684787031,0.4,0.632993176395,0.3,0.560408188326,0.3,0.602684787031,0.320816376652,0.672584988069,0.4,0.624979651983,0.364571463657,0.58659413904,0.35079063381,0.560408188326,0.4,0.539591811674,0.429759642024,0.575395316905,0.339591811674,0.602684787031,0.4,0.572584988069,0.432993176395,0.635677963426,0.163092975357,0.560408188326,0.432993176395,0.59374152166,0.432993176395,0.672584988069,0.391771600519,0.560408188326,0.332993176395,0.560408188326,0.3,0.402684787031,0.2,0.539591811674,0.4,0.520816376652,0.232993176395,0.672584988069,0.2,0.58659413904,0.3,0.424979651983,0.439591811674,0.639591811674
903,0.2,0.2,0.2,0.4,0.5,0.6,0.2,0.2,0.2,0.4,0.4,0.0,0.3,0.1,0.1,0.2,0.1,0.3,0.4,0.2,0.2,0.1,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.1,0.2,0.45,0.2,0.5,0.3,0.3,0.2,0.2,0.2,0.5,0.3,0.0,0.1,0.3,0.2,0.4,0.25,0.2,0.2,0.3,0.3,0.4,0.3,0.662294223812,0.697846043931,0.627541155238,0.663092975357,0.662294223812,0.618175285832,0.662294223812,0.355082310475,0.725387199169,0.590634130595,0.680469509644,0.426185950714,0.627541155238,0.263092975357,0.69642630869,0.490634130595,0.827541155238,0.463092975357,0.727541155238,0.329759642024,0.775395316905,0.35079063381,0.627541155238,0.3,0.527541155238,0.608728650238,0.662294223812,0.555082310475,0.825387199169,0.4,0.662294223812,0.462294223812,0.727541155238,0.4,0.63555182012,0.755082310475,0.758720532502,0.7,0.721030991786,0.463092975357,0.727541155238,0.263092975357,0.627541155238,0.7,0.825387199169,0.0,0.662294223812,0.6,0.627541155238,0.463092975357,0.762294223812,0.5,0.69642630869,0.3,0.65,0.572458844762,0.762294223812
904,0.111111111111,0.333333333333,0.222222222222,0.333333333333,0.222222222222,0.444444444444,0.333333333333,0.111111111111,0.111111111111,0.333333333333,0.444444444444,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.333333333333,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.333333333333,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.444444444444,0.444444444444,0.222222222222,0.111111111111,0.444444444444,0.444444444444,0.222222222222,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.611634219838,0.678635357686,0.629614315487,0.806873278571,0.779339947236,0.534742512433,0.627221030966,0.242416984258,0.653866860585,0.586156839153,0.644966121827,0.403436639286,0.655035309518,0.195576392604,0.556087683989,0.475045728042,0.617998272481,0.250092887428,0.5730196992,0.255288491138,0.645055862037,0.298745967471,0.617998272481,0.222222222222,0.434037922883,0.268957759524,0.668228836125,0.353528095369,0.694874665743,0.333333333333,0.660230913227,0.402549137569,0.615252339947,0.584651056349,0.735882470902,0.721913081679,0.693649830156,0.333333333333,0.578923324206,0.334558168921,0.655035309518,0.251317723016,0.479548624597,0.555555555556,0.709236641283,0.333333333333,0.693649830156,0.407407407407,0.633585083608,0.292325528175,0.671506897093,0.403436639286,0.703703703704,0.473539945238,0.636050068926,0.593832742323,0.652642024997
905,0.314814814815,0.314814814815,0.314814814815,0.444444444444,0.555555555556,0.555555555556,0.314814814815,0.0925925925926,0.203703703704,0.222222222222,0.314814814815,0.111111111111,0.314814814815,0.0925925925926,0.203703703704,0.0925925925926,0.203703703704,0.222222222222,0.314814814815,0.111111111111,0.203703703704,0.111111111111,0.203703703704,0.222222222222,0.314814814815,0.333333333333,0.425925925926,0.333333333333,0.314814814815,0.222222222222,0.203703703704,0.111111111111,0.203703703704,0.111111111111,0.314814814815,0.314814814815,0.203703703704,0.444444444444,0.314814814815,0.203703703704,0.314814814815,0.111111111111,0.0925925925926,0.314814814815,0.314814814815,0.111111111111,0.203703703704,0.111111111111,0.222222222222,0.222222222222,0.314814814815,0.333333333333,0.314814814815,0.314814814815,0.314814814815,0.222222222222,0.222222222222,0.555555555556,0.625658861508,0.555555555556,0.666666666667,0.666666666667,0.555555555556,0.555555555556,0.222222222222,0.555555555556,0.403436639286,0.514547750397,0.403436639286,0.555555555556,0.181214417063,0.555555555556,0.292325528175,0.666666666667,0.333333333333,0.555555555556,0.181214417063,0.555555555556,0.222222222222,0.555555555556,0.333333333333,0.555555555556,0.555555555556,0.625658861508,0.444444444444,0.625658861508,0.222222222222,0.555555555556,0.222222222222,0.555555555556,0.292325528175,0.555555555556,0.568239314809,0.555555555556,0.666666666667,0.555555555556,0.514547750397,0.555555555556,0.111111111111,0.555555555556,0.555555555556,0.666666666667,0.111111111111,0.555555555556,0.555555555556,0.666666666667,0.292325528175,0.555555555556,0.555555555556,0.555555555556,0.333333333333,0.555555555556,0.333333333333,0.555555555556
906,0.483333333333,0.363333333333,0.483333333333,0.58,0.58,0.48,0.663333333333,0.263333333333,0.363333333333,0.28,0.463333333333,0.28,0.563333333333,0.263333333333,0.363333333333,0.363333333333,0.463333333333,0.38,0.463333333333,0.18,0.263333333333,0.38,0.463333333333,0.28,0.28,0.28,0.28,0.38,0.363333333333,0.28,0.28,0.18,0.263333333333,0.28,0.363333333333,0.363333333333,0.363333333333,0.38,0.563333333333,0.363333333333,0.463333333333,0.18,0.363333333333,0.283333333333,0.583333333333,0.28,0.383333333333,0.28,0.38,0.28,0.563333333333,0.38,0.48,0.383333333333,0.383333333333,0.18,0.18,0.729759642024,0.784123967143,0.729759642024,0.826185950714,0.8,0.7,0.729759642024,0.4,0.663092975357,0.6,0.689278926071,0.663092975357,0.766666666667,0.4,0.708728650238,0.463092975357,0.866666666667,0.5,0.729759642024,0.389278926071,0.708728650238,0.529759642024,0.766666666667,0.6,0.708728650238,0.563092975357,0.826185950714,0.626185950714,0.826185950714,0.463092975357,0.733333333333,0.6,0.766666666667,0.463092975357,0.763092975357,0.742961871006,0.8,0.6,0.7,0.463092975357,0.8,0.4,0.708728650238,0.7,0.866666666667,0.363092975357,0.766666666667,0.587697658452,0.854364325119,0.463092975357,0.742061983571,0.726185950714,0.8,0.589278926071,0.763092975357,0.6,0.729759642024
907,0.583333333333,0.316666666667,0.583333333333,0.483333333333,0.683333333333,0.6,0.683333333333,0.483333333333,0.583333333333,0.4,0.483333333333,0.2,0.583333333333,0.483333333333,0.583333333333,0.383333333333,0.466666666667,0.4,0.583333333333,0.4,0.383333333333,0.4,0.383333333333,0.433333333333,0.683333333333,0.4,0.583333333333,0.5,0.483333333333,0.3,0.3,0.583333333333,0.466666666667,0.3,0.683333333333,0.383333333333,0.383333333333,0.683333333333,0.666666666667,0.383333333333,0.583333333333,0.5,0.583333333333,0.383333333333,0.583333333333,0.3,0.483333333333,0.5,0.5,0.4,0.466666666667,0.4,0.5,0.483333333333,0.483333333333,0.5,0.5,0.686786976974,0.509623278195,0.660076660255,0.643995243238,0.682994079555,0.568060605676,0.686786976974,0.505441461167,0.660076660255,0.446530302838,0.6224649404,0.473502066843,0.680893036907,0.415777169691,0.65000090316,0.468725468138,0.73056983665,0.447909091486,0.645464500564,0.512480555143,0.670817279812,0.447909091486,0.670817279812,0.446530302838,0.665970600322,0.610409091486,0.610409091486,0.48750090316,0.65000090316,0.447909091486,0.720494079555,0.46652940265,0.698963776717,0.387342201084,0.670817279812,0.466139241735,0.670817279812,0.548770346086,0.69306983665,0.481955794853,0.683587054912,0.443402267881,0.680893036907,0.347909091486,0.65000090316,0.310409091486,0.665970600322,0.57984848581,0.6846951653,0.480902267881,0.698963776717,0.410409091486,0.670817279812,0.511002066843,0.660076660255,0.555961956722,0.65000090316
908,0.1,0.2,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.406933686848,0.284753068574,0.309087642916,0.35,0.412294223812,0.255082310475,0.212294223812,0.105082310475,0.305082310475,0.377541155238,0.217376534287,0.0946394630357,0.277541155238,0.0815464876786,0.233333333333,0.340634130595,0.327541155238,0.2,0.290634130595,0.166666666667,0.275395316905,0.15,0.177541155238,0.2,0.280469509644,0.213092975357,0.275387199169,0.186628798154,0.388480174526,0.263092975357,0.277541155238,0.312294223812,0.227541155238,0.2,0.33555182012,0.405082310475,0.312294223812,0.25,0.221030991786,0.113092975357,0.177541155238,0.213092975357,0.277541155238,0.25,0.362294223812,0.0931878716894,0.338480174526,0.406280847047,0.320729026927,0.0,0.338480174526,0.15,0.283333333333,0.0815464876786,0.25,0.422458844762,0.412294223812
909,0.3,0.333333333333,0.4,0.4,0.4,0.4,0.5,0.2,0.3,0.4,0.5,0.2,0.4,0.2,0.4,0.2,0.4,0.5,0.4,0.3,0.3,0.2,0.2,0.333333333333,0.4,0.4,0.5,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.4,0.4,0.6,0.3,0.4,0.4,0.5,0.3,0.3,0.488163635788,0.494802124755,0.461544757162,0.647909091486,0.549315043998,0.486235891508,0.502191765803,0.534930796285,0.520279072393,0.611571458076,0.581255322935,0.447909091486,0.437440870052,0.192388898391,0.443233048148,0.375450246724,0.547516627147,0.409899714814,0.510609602504,0.440761708867,0.549490359105,0.387020820186,0.437440870052,0.384030302838,0.52617301246,0.453064050415,0.549315043998,0.502991401961,0.573296290655,0.411002066843,0.475450246724,0.533330450067,0.554512919243,0.5740950422,0.60964686232,0.502998943202,0.472193938626,0.416370145048,0.479015840367,0.391286546363,0.500533845409,0.211002066843,0.447516627147,0.347909091486,0.486222068641,0.147909091486,0.488163635788,0.47984848581,0.467438697229,0.447909091486,0.62617301246,0.347909091486,0.481242424819,0.447909091486,0.484003601924,0.487726637782,0.535286913983
910,0.283333333333,0.163333333333,0.183333333333,0.48,0.163333333333,0.48,0.463333333333,0.163333333333,0.163333333333,0.38,0.363333333333,0.18,0.263333333333,0.263333333333,0.263333333333,0.263333333333,0.283333333333,0.18,0.163333333333,0.28,0.263333333333,0.28,0.163333333333,0.28,0.183333333333,0.28,0.263333333333,0.18,0.263333333333,0.28,0.163333333333,0.28,0.18,0.38,0.263333333333,0.463333333333,0.163333333333,0.38,0.163333333333,0.163333333333,0.263333333333,0.18,0.163333333333,0.483333333333,0.383333333333,0.28,0.183333333333,0.38,0.38,0.18,0.263333333333,0.28,0.163333333333,0.483333333333,0.483333333333,0.28,0.18,0.736389266012,0.497846043931,0.62086140188,0.725237190143,0.778451249584,0.487021704799,0.573296290655,0.275233824665,0.611495532475,0.490634130595,0.543562485001,0.463092975357,0.704842778334,0.331546487679,0.673304408391,0.459480549562,0.555209888747,0.3,0.651636197438,0.316666666667,0.578459367319,0.366666666667,0.44211691339,0.281546487679,0.57837860113,0.463092975357,0.555614470454,0.386628798154,0.649482241369,0.338009376672,0.54211691339,0.482445738002,0.588543222081,0.513092975357,0.735387199169,0.586649207993,0.710203315298,0.4,0.531030991786,0.4,0.475450246724,0.3,0.617512230295,0.45,0.660203315298,0.406280847047,0.704842778334,0.34179393268,0.567622964879,0.358125345038,0.678451249584,0.5,0.681242424819,0.513092975357,0.66,0.534625510371,0.540519450438
911,0.0,0.0,0.0,0.333333333333,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.0,0.333333333333,0.222222222222,0.0,0.222222222222,0.111111111111,0.0,0.111111111111,0.0,0.222222222222,0.222222222222,0.222222222222,0.0,0.111111111111,0.0,0.333333333333,0.0,0.222222222222,0.0,0.111111111111,0.0,0.222222222222,0.0,0.222222222222,0.0,0.222222222222,0.0,0.444444444444,0.0,0.333333333333,0.111111111111,0.222222222222,0.0,0.111111111111,0.0,0.444444444444,0.111111111111,0.0,0.0,0.333333333333,0.0,0.333333333333,0.111111111111,0.111111111111,0.0,0.333333333333,0.111111111111,0.333333333333,0.111111111111,0.45601411875,0.385910812798,0.385910812798,0.625658861508,0.666666666667,0.292325528175,0.333333333333,0.222222222222,0.497021923909,0.444444444444,0.514547750397,0.44576216746,0.420962465774,0.146162764087,0.441466368353,0.333333333333,0.388888888889,0.403436639286,0.458992194841,0.236769972619,0.472222222222,0.362428834127,0.444444444444,0.277777777778,0.400458563194,0.245589990873,0.333333333333,0.257273875198,0.388888888889,0.403436639286,0.444444444444,0.444444444444,0.441466368353,0.417984389683,0.388888888889,0.479496097421,0.444444444444,0.444444444444,0.458992194841,0.333333333333,0.385910812798,0.292325528175,0.420962465774,0.5,0.472222222222,0.0479865240994,0.438488292262,0.603542079655,0.381319857433,0.333333333333,0.486769972619,0.444444444444,0.444444444444,0.277777777778,0.388888888889,0.514547750397,0.497021923909
912,0.3,0.113333333333,0.3,0.463333333333,0.563333333333,0.48,0.48,0.28,0.28,0.38,0.38,0.18,0.38,0.28,0.28,0.28,0.28,0.28,0.38,0.28,0.28,0.28,0.38,0.213333333333,0.18,0.38,0.28,0.28,0.38,0.48,0.4,0.363333333333,0.363333333333,0.28,0.38,0.48,0.3,0.563333333333,0.363333333333,0.28,0.48,0.28,0.3,0.6,0.5,0.18,0.2,0.48,0.28,0.38,0.38,0.28,0.28,0.4,0.4,0.48,0.4,0.687379952331,0.647123278195,0.697576660255,0.707088218595,0.720494079555,0.531153581033,0.687379952331,0.342941461167,0.660669635612,0.447123278195,0.6599649404,0.4740950422,0.718393036907,0.253277169691,0.650593878517,0.468725468138,0.73056983665,0.311002066843,0.646057475921,0.3755735305,0.708317279812,0.3740950422,0.708317279812,0.284030302838,0.587379952331,0.447909091486,0.647909091486,0.550593878517,0.68750090316,0.447909091486,0.720494079555,0.40402940265,0.699556752074,0.411002066843,0.671410255169,0.649363321443,0.708317279812,0.586270346086,0.73056983665,0.481955794853,0.720494079555,0.407088218595,0.618393036907,0.547909091486,0.68750090316,0.247909091486,0.703470600322,0.47984848581,0.6846951653,0.443995243238,0.736463776717,0.511002066843,0.708317279812,0.511002066843,0.697576660255,0.492868981365,0.68750090316
913,0.3,0.1,0.3,0.3,0.3,0.1,0.3,0.1,0.3,0.3,0.3,0.0,0.3,0.1,0.3,0.1,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.1,0.1,0.3,0.3,0.1,0.3,0.2,0.2,0.3,0.4,0.2,0.3,0.1,0.3,0.1,0.3,0.1,0.3,0.2,0.2,0.1,0.1,0.3,0.3,0.4,0.4,0.3,0.3,0.429759642024,0.221030991786,0.366666666667,0.489278926071,0.5,0.2,0.3,0.363092975357,0.4,0.4,0.563092975357,0.363092975357,0.398213154345,0.131546487679,0.416666666667,0.3,0.55,0.4,0.479759642024,0.376185950714,0.479759642024,0.463092975357,0.4,0.35,0.416666666667,0.321030991786,0.463092975357,0.457732438393,0.513092975357,0.463092975357,0.466666666667,0.5,0.479759642024,0.376185950714,0.476185950714,0.426185950714,0.5,0.563092975357,0.45,0.2,0.426185950714,0.363092975357,0.398213154345,0.25,0.416666666667,0.143187871689,0.398213154345,0.464218863475,0.430885530142,0.2,0.563092975357,0.563092975357,0.5,0.476185950714,0.45,0.563092975357,0.529759642024
914,0.383333333333,0.283333333333,0.383333333333,0.4,0.5,0.4,0.383333333333,0.183333333333,0.383333333333,0.3,0.283333333333,0.1,0.383333333333,0.183333333333,0.283333333333,0.183333333333,0.283333333333,0.366666666667,0.45,0.366666666667,0.383333333333,0.3,0.483333333333,0.3,0.383333333333,0.3,0.483333333333,0.2,0.283333333333,0.4,0.383333333333,0.366666666667,0.383333333333,0.1,0.383333333333,0.283333333333,0.383333333333,0.3,0.483333333333,0.383333333333,0.383333333333,0.2,0.283333333333,0.283333333333,0.283333333333,0.1,0.283333333333,0.266666666667,0.466666666667,0.3,0.583333333333,0.4,0.383333333333,0.283333333333,0.383333333333,0.566666666667,0.383333333333,0.544639463036,0.413092975357,0.581546487679,0.55,0.640485048447,0.4,0.413092975357,0.490948760571,0.502250752145,0.35,0.513092975357,0.294639463036,0.45,0.213092975357,0.439278926071,0.477541155238,0.618852888094,0.34,0.566820081309,0.476185950714,0.539157776788,0.49571644107,0.491311732856,0.25,0.439157776788,0.411990623328,0.5891117287,0.477855785214,0.614041735929,0.5,0.497319731518,0.418852888094,0.517497683571,0.450948760571,0.629463120405,0.460338405294,0.532623465713,0.513092975357,0.491311732856,0.45,0.49571644107,0.376185950714,0.440485048447,0.385237190143,0.491311732856,0.25,0.544639463036,0.594917689525,0.55,0.368852888094,0.681945863451,0.35,0.45,0.431546487679,0.541311732856,0.503605956668,0.671781242501
915,0.4,0.333333333333,0.5,0.4,0.5,0.6,0.6,0.4,0.4,0.5,0.5,0.3,0.6,0.5,0.4,0.5,0.5,0.3,0.4,0.4,0.3,0.5,0.4,0.433333333333,0.5,0.4,0.4,0.5,0.3,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.3,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.688962387334,0.723142031538,0.697096577281,0.511002066843,0.723927844829,0.668060605676,0.602990517348,0.37984848581,0.611002066843,0.484030302838,0.590064739362,0.611002066843,0.609899714814,0.429295923034,0.572992690172,0.511002066843,0.686642138576,0.309899714814,0.646161422624,0.347909091486,0.589971075057,0.453687486853,0.576566381481,0.484030302838,0.626971764005,0.447909091486,0.650113795543,0.447909091486,0.5740950422,0.447909091486,0.614575758153,0.571036226255,0.663878788648,0.411002066843,0.711002066843,0.553277169691,0.609899714814,0.453277169691,0.557984848581,0.291286546363,0.609899714814,0.347909091486,0.562037455481,0.447909091486,0.723927844829,0.447909091486,0.688962387334,0.546515152477,0.606564208658,0.311002066843,0.669033747577,0.547909091486,0.647909091486,0.511002066843,0.634003601924,0.41526779302,0.672992690172
916,0.222222222222,0.222222222222,0.222222222222,0.333333333333,0.555555555556,0.444444444444,0.333333333333,0.333333333333,0.222222222222,0.222222222222,0.444444444444,0.0,0.333333333333,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.333333333333,0.333333333333,0.333333333333,0.222222222222,0.222222222222,0.333333333333,0.444444444444,0.222222222222,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.333333333333,0.222222222222,0.111111111111,0.222222222222,0.444444444444,0.222222222222,0.444444444444,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.333333333333,0.222222222222,0.222222222222,0.555555555556,0.555555555556,0.333333333333,0.222222222222,0.458333333333,0.513888888889,0.513888888889,0.611111111111,0.569444444444,0.5,0.458333333333,0.347222222222,0.458333333333,0.528436639286,0.569444444444,0.458333333333,0.458333333333,0.236111111111,0.458333333333,0.444444444444,0.5,0.444444444444,0.458333333333,0.34788108373,0.458333333333,0.34788108373,0.458333333333,0.347222222222,0.458333333333,0.458333333333,0.458333333333,0.479496097421,0.458333333333,0.473539945238,0.555555555556,0.437829430754,0.458333333333,0.365235595189,0.542984389683,0.535051652976,0.458333333333,0.569444444444,0.458333333333,0.666666666667,0.5,0.306214417063,0.458333333333,0.333333333333,0.513888888889,0.125,0.458333333333,0.736769972619,0.5,0.403436639286,0.458333333333,0.458333333333,0.458333333333,0.555555555556,0.458333333333,0.5,0.458333333333
917,0.314814814815,0.425925925926,0.425925925926,0.444444444444,0.444444444444,0.444444444444,0.425925925926,0.537037037037,0.314814814815,0.333333333333,0.648148148148,0.333333333333,0.425925925926,0.314814814815,0.425925925926,0.537037037037,0.425925925926,0.444444444444,0.425925925926,0.444444444444,0.425925925926,0.444444444444,0.425925925926,0.333333333333,0.314814814815,0.444444444444,0.425925925926,0.555555555556,0.425925925926,0.555555555556,0.425925925926,0.444444444444,0.314814814815,0.222222222222,0.425925925926,0.37037037037,0.425925925926,0.444444444444,0.537037037037,0.537037037037,0.314814814815,0.333333333333,0.425925925926,0.425925925926,0.425925925926,0.222222222222,0.314814814815,0.333333333333,0.444444444444,0.333333333333,0.481481481481,0.333333333333,0.333333333333,0.425925925926,0.537037037037,0.333333333333,0.314814814815,0.603930123341,0.654568587445,0.619516934469,0.458992194841,0.543457476334,0.555555555556,0.619516934469,0.5,0.681214417063,0.570103305952,0.681214417063,0.479496097421,0.568878470365,0.473354170381,0.638981776317,0.570103305952,0.750092887428,0.402211803698,0.679989581476,0.458992194841,0.681214417063,0.459684901995,0.510391207418,0.388888888889,0.646162764087,0.644177380026,0.568878470365,0.666666666667,0.751317723016,0.555555555556,0.611111111111,0.5,0.681214417063,0.277777777778,0.570103305952,0.699854328499,0.676018813354,0.5,0.722222222222,0.542232640746,0.568878470365,0.5,0.568878470365,0.555555555556,0.765679698556,0.34788108373,0.603930123341,0.666666666667,0.568878470365,0.514547750397,0.722222222222,0.458992194841,0.681214417063,0.549599403373,0.543457476334,0.346656248143,0.679989581476
